category,path,repository_sha256,canonical_text_sha256,original_windows_crlf_sha256,size_bytes,line_count,newline_style
prompt_source_code,scripts/runs/3-run_rag.py,84c60b0d75e5b5de74f846c684de205b3a42ab65830ecb304db4ca770732d9da,84c60b0d75e5b5de74f846c684de205b3a42ab65830ecb304db4ca770732d9da,369a5d2c52e083d7881d323b650e93f07137c6d981338ea1e89fc5371569ca54,42394,926,CRLF
prompt_source_code,scripts/runs_otrf/otrf_common.py,c162bdb5f573cff073e5508dc3f33c87f10229510149f5d0ed51250b5157c002,c162bdb5f573cff073e5508dc3f33c87f10229510149f5d0ed51250b5157c002,c162bdb5f573cff073e5508dc3f33c87f10229510149f5d0ed51250b5157c002,45020,1035,LF
prompt_source_code,scripts/runs_otrf/9-run-otrf-baseline.py,86573cb5f8e5911087508fdc496199418485d1482cc3ef86e70e590f2157e5a1,86573cb5f8e5911087508fdc496199418485d1482cc3ef86e70e590f2157e5a1,17f9e6e1a24ccca477ab8a258032baf9def44fb53433e79cf6fac03689e8186c,3802,87,CRLF
prompt_source_code,scripts/runs_otrf/10-run-otrf-rag.py,ede99e6a6bef0378af952c50af58340cfc985eb8ac2408f73053abc9cce78125,ede99e6a6bef0378af952c50af58340cfc985eb8ac2408f73053abc9cce78125,210afc5fcd5ca1bb45501e26729b5a8a50e870f94d731e12f6bef982e8532d05,6669,148,CRLF
primary_baseline_raw,results/baseline/llama3/llama3_baseline_raw.jsonl,5c8bc73afd42853ccc8727816869355b5f4c0c9b7adc1089fc21a87ebbc2bc4c,5c8bc73afd42853ccc8727816869355b5f4c0c9b7adc1089fc21a87ebbc2bc4c,94e035f4d483eff79ac59f4ad2f80a33a09203dbae4f77d5a0aa9d7438bfe546,87627,120,CRLF
primary_baseline_raw,results/baseline/deepseek-r1_8b/deepseek-r1_8b_baseline_raw.jsonl,19349f284d3b6d2db111a14aaf2a5a06b49ad637711dc2d74a4295ed480bc44e,19349f284d3b6d2db111a14aaf2a5a06b49ad637711dc2d74a4295ed480bc44e,1a87d04e1946f53be7fd0c7cc7117cbc165bd38a41bcb0949a9e0d1e8f972634,109926,120,CRLF
primary_baseline_raw,results/baseline/gemma3_12b/gemma3_12b_baseline_raw.jsonl,7b5ec8643115113504c62bb9c4b4f93c45ab8ac758ed4d5f90ace705a933072e,7b5ec8643115113504c62bb9c4b4f93c45ab8ac758ed4d5f90ace705a933072e,2587d7ccdfbc6dd83cdd1ff40db20abf7bb8e05b9bff47054c03881f66dc5339,83968,120,CRLF
primary_baseline_raw,results/baseline/qwen3_8b/qwen3_8b_baseline_raw.jsonl,843f5a97a63246e7595c582c56ed0dd5abcbf12435500a7e76ecfeaab2ccfba9,843f5a97a63246e7595c582c56ed0dd5abcbf12435500a7e76ecfeaab2ccfba9,3c523a2f291ea31f46778054b199aca269eed0bb132fb60f5bb5d3266f7a7857,80350,120,CRLF
primary_baseline_raw,results/baseline/gpt-oss_20b/gpt-oss_20b_baseline_raw.jsonl,21e0e1725f6a935f9ec630e13b9b6e34b0e5da3721d13c3ad86248f10722205d,21e0e1725f6a935f9ec630e13b9b6e34b0e5da3721d13c3ad86248f10722205d,8642399664b2a1f7662bdbb3f50fa39afac5c241ba1c0d381afd60c9ac4dd9e3,76800,120,CRLF
primary_rag_raw,results/rag/llama3/llama3_rag_raw.jsonl,2ac34273ce9de7352ffde829e300e5423043d9538f4ea95a63c44ff391bb54a5,2ac34273ce9de7352ffde829e300e5423043d9538f4ea95a63c44ff391bb54a5,cd0d0edf759fd802c7222552da0d6f179c8b54975fa78d7d29d8e806f7399413,348830,120,CRLF
primary_rag_raw,results/rag/deepseek-r1_8b/deepseek-r1_8b_rag_raw.jsonl,ac980fd30593e38546584645fd6a2289ca76bb2ae2ba6e5563e078b7720d7ceb,ac980fd30593e38546584645fd6a2289ca76bb2ae2ba6e5563e078b7720d7ceb,7f35b60d2e38a52dda2af305df68913e8d2b4263821c05fa2c9d5d0c05843448,320553,120,CRLF
primary_rag_raw,results/rag/gemma3_12b/gemma3_12b_rag_raw.jsonl,98ccf0cf285c40e7aab559c6a5bf12102d3bb4d1c2995201902fc89349cc1c83,98ccf0cf285c40e7aab559c6a5bf12102d3bb4d1c2995201902fc89349cc1c83,f028b9f4d2d154a5f00e369dd33d4688e1be9162eeeed064a026e3219cfae4c5,330868,120,CRLF
primary_rag_raw,results/rag/qwen3_8b/qwen3_8b_rag_raw.jsonl,29b48456c704495cb7511ddea7ed92956e3775622e1ee7eb02272402a9bf258c,29b48456c704495cb7511ddea7ed92956e3775622e1ee7eb02272402a9bf258c,0173e22d3c1b0e76857949c99412a62015fd4a8cb28aa6234f6c6462cceae217,319876,120,CRLF
primary_rag_raw,results/rag/gpt-oss_20b/gpt-oss_20b_rag_raw.jsonl,48ed997a9767fb637fbbec8c8d8ea672c382776c6325c9e0002b1e0727215838,48ed997a9767fb637fbbec8c8d8ea672c382776c6325c9e0002b1e0727215838,a53aaae956842f0f6195cebb0c030b7c63aa416c2d8017417672aee86275ba9a,317188,120,CRLF
consistency_baseline_raw,results/consistency/baseline/llama3/llama3_baseline_consistency_raw.jsonl,b8673f82c543952951fac6b6892642b8ee228ccb36312c9350bbeb08b17a8e12,b8673f82c543952951fac6b6892642b8ee228ccb36312c9350bbeb08b17a8e12,959b728a77b0435a0f01bcb1194fa2a02be85806811d7a7f642511db52c4bf64,307658,100,CRLF
consistency_baseline_raw,results/consistency/baseline/deepseek-r1_8b/deepseek-r1_8b_baseline_consistency_raw.jsonl,17b95780f514f63d1277f4fdd3212ca04502fe6f47620d43e41015d7c8206cba,17b95780f514f63d1277f4fdd3212ca04502fe6f47620d43e41015d7c8206cba,8b4eea776a1da0121cd5a52f9475fee041f6cbe5bf7a15a75b5c9859ee71df7e,388027,100,CRLF
consistency_baseline_raw,results/consistency/baseline/gemma3_12b/gemma3_12b_baseline_consistency_raw.jsonl,3293395311a922e42b2ea66d6ffea832517381b180a2d1e8745739eb686b4955,3293395311a922e42b2ea66d6ffea832517381b180a2d1e8745739eb686b4955,a7d323c7a3f3bd4cb094cc7ecd9751eda66c2de3df0db07179c9a4b6d0fcd96f,292826,100,CRLF
consistency_baseline_raw,results/consistency/baseline/qwen3_8b/qwen3_8b_baseline_consistency_raw.jsonl,aa638c86f2bfe9163746095b46068e9c492542f57a2e51f55002e2aa0c78a45b,aa638c86f2bfe9163746095b46068e9c492542f57a2e51f55002e2aa0c78a45b,fdffddbdab80e0dac3fecb3c3d1ee758d902fb0f8153a75834ce2023257e687b,286215,100,CRLF
consistency_baseline_raw,results/consistency/baseline/gpt-oss_20b/gpt-oss_20b_baseline_consistency_raw.jsonl,1c1a81ae9dab8e30608e9522af5ff1516ec0b4e2fb57ace18eb538e7609587d7,1c1a81ae9dab8e30608e9522af5ff1516ec0b4e2fb57ace18eb538e7609587d7,6aa1dc2470bc2fbefbcad5a5f6fbc172a02627fb30d11bab632a085aeeb14257,279521,100,CRLF
consistency_rag_raw,results/consistency/rag/llama3/llama3_rag_consistency_raw.jsonl,132ecb6a871e4ef536dfc8bea324b14b5ecbb485ec0287825d09f948a6b0b364,132ecb6a871e4ef536dfc8bea324b14b5ecbb485ec0287825d09f948a6b0b364,a9d7ceba2d3e20e31c9e6bac28ffd93a9dbac52ad24056c906d5130990e72dfb,335164,100,CRLF
consistency_rag_raw,results/consistency/rag/deepseek-r1_8b/deepseek-r1_8b_rag_consistency_raw.jsonl,fb0b3d14b7119b0066239b4a1663b310ee28dadc90636bb0faf8c6cfe2ad7ad2,fb0b3d14b7119b0066239b4a1663b310ee28dadc90636bb0faf8c6cfe2ad7ad2,7736259f56f1aa28dc8d9ab61cb10bf875339729750074671a80a4f09b62e124,290921,100,CRLF
consistency_rag_raw,results/consistency/rag/gemma3_12b/gemma3_12b_rag_consistency_raw.jsonl,cb461838336ced832d3697ec25159548b5462a4e0036429da719acf016cfdcd4,cb461838336ced832d3697ec25159548b5462a4e0036429da719acf016cfdcd4,5611e2ee092cef94b080fdce41b96d788970ff2b7773c54ef5ebc71b7d92ef4d,309722,100,CRLF
consistency_rag_raw,results/consistency/rag/qwen3_8b/qwen3_8b_rag_consistency_raw.jsonl,82afe2767851b6e71d070f3a2e71a2c58b25621e7c774b0af1e95290e37d39a9,82afe2767851b6e71d070f3a2e71a2c58b25621e7c774b0af1e95290e37d39a9,78f720523cab485a4f10ff705d04ec7247e1efc70c98a58375333f5facbc7f45,297874,100,CRLF
consistency_rag_raw,results/consistency/rag/gpt-oss_20b/gpt-oss_20b_rag_consistency_raw.jsonl,3b758dea51a39a6162f56b2bfe361c070b362471a4c245a86f9f403a29408f25,3b758dea51a39a6162f56b2bfe361c070b362471a4c245a86f9f403a29408f25,c74fabb836493a619855928664bfcf7d0685c087d4eecca752bef0a074ea0145,298185,100,CRLF
otrf_baseline_raw,external_validation/outputs_baseline/llama3/llama3_baseline_raw.jsonl,faba4414c0ec45c20568438598be5c06bc8c1047dfb601581751171325a0d6fe,faba4414c0ec45c20568438598be5c06bc8c1047dfb601581751171325a0d6fe,cecd0acf62762c5dfef5cfda8e89fee6cf22410915695517b165c2e866a50b6f,18836,18,CRLF
otrf_baseline_raw,external_validation/outputs_baseline/deepseek-r1_8b/deepseek-r1_8b_baseline_raw.jsonl,daca243dc3b7f87344c228947cccc7b118e431d5b1ff6d8da3a3e9eb0b22ce56,daca243dc3b7f87344c228947cccc7b118e431d5b1ff6d8da3a3e9eb0b22ce56,7a0435533a72d64e98583d58d3d6df7e20db85e0f282d1ecc97583ff76776136,22571,18,CRLF
otrf_baseline_raw,external_validation/outputs_baseline/gemma3_12b/gemma3_12b_baseline_raw.jsonl,5862aee6ef718af43e988c60576ed07cf6282be590fcd0d62242c4c889eeccdc,5862aee6ef718af43e988c60576ed07cf6282be590fcd0d62242c4c889eeccdc,484412a299fc6be40f5a96af63fe1e4acd18701e3fbc972b6315ff75278d9cb1,20300,18,CRLF
otrf_baseline_raw,external_validation/outputs_baseline/qwen3_8b/qwen3_8b_baseline_raw.jsonl,b5b62f4a8572a6cd3a662706ae8c3914817a0d5148e8eaa99a7e26978d691f38,b5b62f4a8572a6cd3a662706ae8c3914817a0d5148e8eaa99a7e26978d691f38,3bb428f3cfbd75cf9be1a1733b87b0a12f6dcaf7547f1e0cf51b23a3d6f60746,19854,18,CRLF
otrf_baseline_raw,external_validation/outputs_baseline/gpt-oss_20b/gpt-oss_20b_baseline_raw.jsonl,77f911eb60b47ab20977c8b20801fb684ab8514f4142c87ae227112b763d8f65,77f911eb60b47ab20977c8b20801fb684ab8514f4142c87ae227112b763d8f65,c5c697c1511b2aa00743c889f1240b8639104160e9df9ee7819fa3169eef14d8,20527,18,CRLF
otrf_rag_raw,external_validation/outputs_rag/llama3/llama3_rag_raw.jsonl,7bf19b04eb35c064f417aaaeeb760e22dbdcbae0d8af9abc6ec8611fe86c4a83,7bf19b04eb35c064f417aaaeeb760e22dbdcbae0d8af9abc6ec8611fe86c4a83,26162e5fce6759ec808be55c00fd0de5df288adcf7d1088e0e8071901ec5fcd0,21901,18,CRLF
otrf_rag_raw,external_validation/outputs_rag/deepseek-r1_8b/deepseek-r1_8b_rag_raw.jsonl,605890eedad39a987da35d6d0f592516878c95cf2ae51ebc963589b490148f95,605890eedad39a987da35d6d0f592516878c95cf2ae51ebc963589b490148f95,7da09db53c9139333d99a1d85e65e5b3e7a63e26d3cca1b35c5f27b7a85d753a,22190,18,CRLF
otrf_rag_raw,external_validation/outputs_rag/gemma3_12b/gemma3_12b_rag_raw.jsonl,d8d69f1c8d4d0366607e0037d9fe7405147b70e31f05a2e2d2235197ccae6878,d8d69f1c8d4d0366607e0037d9fe7405147b70e31f05a2e2d2235197ccae6878,a3948adc643340c4dc286a19bcd95659c8018d35c41c2003a233785e43a6ca77,22544,18,CRLF
otrf_rag_raw,external_validation/outputs_rag/qwen3_8b/qwen3_8b_rag_raw.jsonl,5f64fb4c55aee9e8c664c0ad7794a6fb4d163ef1fc89586e3b93347ddbc030e7,5f64fb4c55aee9e8c664c0ad7794a6fb4d163ef1fc89586e3b93347ddbc030e7,1917df25f6fdc89bcd6cff46555dc356e623e80c4d96c4d4cc1759e7cad5d4ac,22399,18,CRLF
otrf_rag_raw,external_validation/outputs_rag/gpt-oss_20b/gpt-oss_20b_rag_raw.jsonl,41caf8efb947fa75067bb09e5450f462a08f80a4fd6ea523d3d44b9fb0d5d298,41caf8efb947fa75067bb09e5450f462a08f80a4fd6ea523d3d44b9fb0d5d298,287b95d3d3663956a86f660d87e6c4050fca2e4cc6becd93e503185b0c5f8a06,22583,18,CRLF
primary_retrieval_plan,results/rag/retrieval_plan.json,bf37fd46d4646f346615168116c591765f35237326161d5096b8e248fc941149,bf37fd46d4646f346615168116c591765f35237326161d5096b8e248fc941149,63d74b8dfc933e26df3665cb8b093bf31086f70a083a7e4618dd6496b15f8a67,148143,5697,CRLF
otrf_frozen_retrieval_plan,external_validation/retrieval/frozen_otrf_retrieval_plan.jsonl,d78d392e98d61f061a0fc66e6e509d7137b7200ac4cef209447c86aa7de0065c,d78d392e98d61f061a0fc66e6e509d7137b7200ac4cef209447c86aa7de0065c,bfa44593eb8cd8d3b638c3a535bb1a766629a1bc12af570e7a2acd7e25d900fb,7708,19,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_001.json,e6d1e6d8d95b0cdda892fee2d65cf0eb37712a88a4e90a15f9dc137acd893037,e6d1e6d8d95b0cdda892fee2d65cf0eb37712a88a4e90a15f9dc137acd893037,52ceebd1453b2ddc0b50db40d8a0dde7f0e8f99ac5ed221f713b9e05c35d44d8,1600,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_002.json,5af5f54fe192dc70b1e81e76b9ec68ac607711121dd6eb26a20edceeb4639b65,5af5f54fe192dc70b1e81e76b9ec68ac607711121dd6eb26a20edceeb4639b65,40bfcbfa58ae6374fa5ed546ad0edb46876be2aea0971270af933d86655def45,1607,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_003.json,83ec873632c41dc64295c6c11291d3b1d924a163010bc3fbe5201aeb15ae3fea,83ec873632c41dc64295c6c11291d3b1d924a163010bc3fbe5201aeb15ae3fea,2f86e11d8089ecb63d0c1f05bd19737b82ecb82aa680fbd99f6bd76b1495f35d,1607,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_004.json,816330410bffee7849ee065acd9fa74cd75de9ab5758cee4498cfd9b582f8f13,816330410bffee7849ee065acd9fa74cd75de9ab5758cee4498cfd9b582f8f13,e91f3d0fdb7908694dd1c736be58deda18f19d100890571e9f30bbefc3e0c60e,1629,57,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_005.json,09ba0e5027713d244a537c905206ef7a6d104b4370becf98e8bc999277199f2b,09ba0e5027713d244a537c905206ef7a6d104b4370becf98e8bc999277199f2b,4e88ca7a10c832d54de73aee7444619db3f389291e67f8921c15b48bf99319a4,1606,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_006.json,83915163954382e1ea06673d438b4cbbd02b3a3c57bf99ee364fcd07bac16b47,83915163954382e1ea06673d438b4cbbd02b3a3c57bf99ee364fcd07bac16b47,c881a9a4a43a2c5bf1d608c095603edd51c046699b869847d6b7cf3a4e7261c2,1609,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_007.json,f2d755de17bf24425fa9652e60e603e4cf83391eaacd6fcdcee99594b58d06a6,f2d755de17bf24425fa9652e60e603e4cf83391eaacd6fcdcee99594b58d06a6,1657f83f54d0a4eabff7c012c945c930389905edbf83faa5b7eab217ef1cdb40,1606,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_008.json,fe31193d8fd1f8be06ec74578e8a8d4830d3d96df88637ceb9f901c5ee7fd268,fe31193d8fd1f8be06ec74578e8a8d4830d3d96df88637ceb9f901c5ee7fd268,08aa8e69d40c56e8797ccdc88a8aa9b36c8d3f85ec5044729c4af6beda84dcef,1607,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_009.json,d3d793c4eed74f8fff02bcf754d89016572ffedc5feef6c5a73e0c9a2f0d9909,d3d793c4eed74f8fff02bcf754d89016572ffedc5feef6c5a73e0c9a2f0d9909,1acddc81294821443ff4b31e53a5b6cde97e80cf1dc1157e57dee09c2134fa96,1604,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_010.json,8edf10185ebddf968c670c9663f64433e6a7a7ee75c09fb90614fb2ec949c6e6,8edf10185ebddf968c670c9663f64433e6a7a7ee75c09fb90614fb2ec949c6e6,416354edee197064954f412ec50f7fd782a8dc0e9ebb8971ab7b23f14d534409,1607,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_011.json,da40b1c5e6c0e4b904c45606b1e66f43f5ccb4b5998c6816b45bc8042ccce692,da40b1c5e6c0e4b904c45606b1e66f43f5ccb4b5998c6816b45bc8042ccce692,a2b4a96394194c7c200dd16d0acbd13fb38af952f09e613cb468dda6bc17b671,1603,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_012.json,8079e6b87145ec342ba561a41471afc1e67e61747196d5cdcaeba1f9fe755f37,8079e6b87145ec342ba561a41471afc1e67e61747196d5cdcaeba1f9fe755f37,5ba7821c5f4b58016fb409e40d225f8d8f99eecfa42cf4174af035715384061d,1597,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_013.json,d3d793c4eed74f8fff02bcf754d89016572ffedc5feef6c5a73e0c9a2f0d9909,d3d793c4eed74f8fff02bcf754d89016572ffedc5feef6c5a73e0c9a2f0d9909,1acddc81294821443ff4b31e53a5b6cde97e80cf1dc1157e57dee09c2134fa96,1604,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_014.json,aeb37a4907c2449ddd577759db9593af7098d0fded20363348d7545fc1f411f5,aeb37a4907c2449ddd577759db9593af7098d0fded20363348d7545fc1f411f5,e6e273bf6ecc362c03d655e8c6af344f9b12d813726d03f2a0d58d1c9fe49b48,1607,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_015.json,d3d793c4eed74f8fff02bcf754d89016572ffedc5feef6c5a73e0c9a2f0d9909,d3d793c4eed74f8fff02bcf754d89016572ffedc5feef6c5a73e0c9a2f0d9909,1acddc81294821443ff4b31e53a5b6cde97e80cf1dc1157e57dee09c2134fa96,1604,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_016.json,f2d755de17bf24425fa9652e60e603e4cf83391eaacd6fcdcee99594b58d06a6,f2d755de17bf24425fa9652e60e603e4cf83391eaacd6fcdcee99594b58d06a6,1657f83f54d0a4eabff7c012c945c930389905edbf83faa5b7eab217ef1cdb40,1606,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_017.json,825a768ef8e2582faaf62352234cbe8f39bb4ef3ae682edb16710258979f556c,825a768ef8e2582faaf62352234cbe8f39bb4ef3ae682edb16710258979f556c,be8407428cd303170c2d0d0f5e103d0e19ebe718995ba4d4656aa8452a388917,1601,55,CRLF
otrf_neutral_input,external_validation/prepared/neutral_inputs/EXT_018.json,ab57e77ec8d5cfb3fa8926f269ac4ef5358fc5d4b607257b60c69b8fea3df4e6,ab57e77ec8d5cfb3fa8926f269ac4ef5358fc5d4b607257b60c69b8fea3df4e6,09d228d0c0ba94cff34ad9228cb2e31d75ea799f0ff50bc36a48649bcd560543,1605,55,CRLF
otrf_source_file,external_validation/source/EXT_001/cmd_dumping_ntds_dit_file_ntdsutil.zip,4633882ab1e9eadd156b29a89a5a6e24b680ead1b11ee259fdbe0d19ddbf77cf,4633882ab1e9eadd156b29a89a5a6e24b680ead1b11ee259fdbe0d19ddbf77cf,4633882ab1e9eadd156b29a89a5a6e24b680ead1b11ee259fdbe0d19ddbf77cf,472024,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_002/psh_lsass_memory_dump_comsvcs.zip,0af9e920220d746432f0972be83ad057629695540aecd68c15869d190786e1ae,0af9e920220d746432f0972be83ad057629695540aecd68c15869d190786e1ae,0af9e920220d746432f0972be83ad057629695540aecd68c15869d190786e1ae,17957,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_003/empire_mimikatz_logonpasswords.zip,bb4c057b62d781be5426e011872ba1a15070c07afbb24848a14458f4b22b06fb,bb4c057b62d781be5426e011872ba1a15070c07afbb24848a14458f4b22b06fb,bb4c057b62d781be5426e011872ba1a15070c07afbb24848a14458f4b22b06fb,716749,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_004/cmd_psexec_lsa_secrets_dump.zip,c52e6145fefe37373a5274e2976ccf6d62e4d33e13c55dc1a2ce17f00506d1a6,c52e6145fefe37373a5274e2976ccf6d62e4d33e13c55dc1a2ce17f00506d1a6,c52e6145fefe37373a5274e2976ccf6d62e4d33e13c55dc1a2ce17f00506d1a6,38086,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_005/empire_psexec_dcerpc_tcp_svcctl.zip,8f40e7fc86bbbf31ebd50b3ba537cf0f4378392ae3e74de84bee00aeb0de1fa5,8f40e7fc86bbbf31ebd50b3ba537cf0f4378392ae3e74de84bee00aeb0de1fa5,8f40e7fc86bbbf31ebd50b3ba537cf0f4378392ae3e74de84bee00aeb0de1fa5,656179,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_006/schtask_create.zip,74394c64b660d5b229936d00ea8b3ceb900126cd9e261f58fa2be766579ec5de,74394c64b660d5b229936d00ea8b3ceb900126cd9e261f58fa2be766579ec5de,74394c64b660d5b229936d00ea8b3ceb900126cd9e261f58fa2be766579ec5de,126281,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_007/covenant_wmi_remote_event_subscription_ActiveScriptEventConsumers.zip,6167815b2f1901a267d965335251dc035b211f2b6e0d2063903d764305b80415,6167815b2f1901a267d965335251dc035b211f2b6e0d2063903d764305b80415,6167815b2f1901a267d965335251dc035b211f2b6e0d2063903d764305b80415,351088,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_008/empire_persistence_registry_modification_run_keys_elevated_user.zip,2809354d679025859d723be3ceb1e2c9f9e5dde2ebec5bbea7c398e165a9b67d,2809354d679025859d723be3ceb1e2c9f9e5dde2ebec5bbea7c398e165a9b67d,2809354d679025859d723be3ceb1e2c9f9e5dde2ebec5bbea7c398e165a9b67d,102384,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_009/cmd_userinitmprlogonscript_batch.zip,53a01d6976b7567a2464628d850c51cc48b1a91a932cd2b0e110a510bcedf858,53a01d6976b7567a2464628d850c51cc48b1a91a932cd2b0e110a510bcedf858,53a01d6976b7567a2464628d850c51cc48b1a91a932cd2b0e110a510bcedf858,12864,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_010/(no zip file present),MISSING,MISSING,MISSING,,,N/A
otrf_source_file,external_validation/source/EXT_011/cmd_netsh_fw_mod_open_ports.zip,3d887b38c6a92892f950029f40114fe4598a798ad20453671dbe3d111b9ce4a2,3d887b38c6a92892f950029f40114fe4598a798ad20453671dbe3d111b9ce4a2,3d887b38c6a92892f950029f40114fe4598a798ad20453671dbe3d111b9ce4a2,97711,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_012/cmd_disable_eventlog_service_startuptype_modification_via_registry.zip,4312946d5bb0883e691da3b1130d4179b951a413278b450a75c05d56a2858a1a,4312946d5bb0883e691da3b1130d4179b951a413278b450a75c05d56a2858a1a,4312946d5bb0883e691da3b1130d4179b951a413278b450a75c05d56a2858a1a,367047,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_013/psh_mavinject_dll_notepad.zip,262680222316edb2dc0d7dca380dfe75191fb96779b8dacc8aac8a1d8bdc046b,262680222316edb2dc0d7dca380dfe75191fb96779b8dacc8aac8a1d8bdc046b,262680222316edb2dc0d7dca380dfe75191fb96779b8dacc8aac8a1d8bdc046b,53452,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_014/(no zip file present),MISSING,MISSING,MISSING,,,N/A
otrf_source_file,external_validation/source/EXT_015/psh_powershell_httplistener.zip,506ba862fd76e0f8d43396e705ec6eebb7a01a5a2954bd70c9f47802d32f4843,506ba862fd76e0f8d43396e705ec6eebb7a01a5a2954bd70c9f47802d32f4843,506ba862fd76e0f8d43396e705ec6eebb7a01a5a2954bd70c9f47802d32f4843,10491,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_016/empire_uac_shellapi_fodhelper.zip,b8cc7aae826f5e4aea3ea47b2b6db69b062c39201de8de9621d5081622d3c504,b8cc7aae826f5e4aea3ea47b2b6db69b062c39201de8de9621d5081622d3c504,b8cc7aae826f5e4aea3ea47b2b6db69b062c39201de8de9621d5081622d3c504,712457,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_017/msf_record_mic.zip,5ea8ac17aceb7a83273019235fcdee67dd0b21cdce6b5d00b2d7e1665444de9e,5ea8ac17aceb7a83273019235fcdee67dd0b21cdce6b5d00b2d7e1665444de9e,5ea8ac17aceb7a83273019235fcdee67dd0b21cdce6b5d00b2d7e1665444de9e,468775,,N/A_BINARY
otrf_source_file,external_validation/source/EXT_018/metasploit_comsvcs_lsass_memory_dump.zip,97a834cd72b0803d544c62cc45a41b18a4cc04a605735096be4bc5dad5e9fe7b,97a834cd72b0803d544c62cc45a41b18a4cc04a605735096be4bc5dad5e9fe7b,97a834cd72b0803d544c62cc45a41b18a4cc04a605735096be4bc5dad5e9fe7b,2332754,,N/A_BINARY
otrf_frozen_manifest,external_validation/prepared/frozen_external_manifest.csv,ad6093b47c3551cd6b8a22b634e117c200551e3f63fd696c6ff90ca1fe6cfc2d,ad6093b47c3551cd6b8a22b634e117c200551e3f63fd696c6ff90ca1fe6cfc2d,fb86f4238c53ad361bdd30b6b1a2ecf2f8374aa66fedd8f508969acceec1ebff,11547,19,CRLF
otrf_external_ground_truth,external_validation/prepared/external_ground_truth.csv,698f13ac554a69faecc9fd28afa1355a5497178e1ea9e91d3268aa80bc8e46d2,698f13ac554a69faecc9fd28afa1355a5497178e1ea9e91d3268aa80bc8e46d2,adc6b988434477d614d1bf42a9519bef8cb7e0242bad6ff90acc5573354d04bd,1567,19,CRLF
